   PHOTONS EACH PULSE E=    0.61733        0.0000001335        0.0000016888        0.0000001335        0.0000016888
   PHOTONS EACH PULSE E=    0.62780        0.0000001891        0.0000053091        0.0000001891        0.0000053091
   PHOTONS EACH PULSE E=    0.63826        0.0000005582        0.0000352742        0.0000005582        0.0000352742
   PHOTONS EACH PULSE E=    0.64872        0.0000005720        0.0000013248        0.0000005720        0.0000013248
   PHOTONS EACH PULSE E=    0.65919        0.0000005808        0.0000008407        0.0000005808        0.0000008407
   PHOTONS EACH PULSE E=    0.66965        0.0000005927        0.0000011373        0.0000005927        0.0000011373
   PHOTONS EACH PULSE E=    0.68011        0.0000006112        0.0000017699        0.0000006112        0.0000017699
   PHOTONS EACH PULSE E=    0.69057        0.0000007195        0.0000103462        0.0000007195        0.0000103462
   PHOTONS EACH PULSE E=    0.70104        0.0000007968        0.0000073844        0.0000007968        0.0000073844
   PHOTONS EACH PULSE E=    0.71150        0.0000008537        0.0000054427        0.0000008537        0.0000054427
   PHOTONS EACH PULSE E=    0.72196        0.0000009466        0.0000088790        0.0000009466        0.0000088790
   PHOTONS EACH PULSE E=    0.73243        0.0000010387        0.0000087981        0.0000010387        0.0000087981
   PHOTONS EACH PULSE E=    0.74289        0.0000011303        0.0000087572        0.0000011303        0.0000087572
   PHOTONS EACH PULSE E=    0.75335        0.0000012322        0.0000097434        0.0000012322        0.0000097434
   PHOTONS EACH PULSE E=    0.76382        0.0000013434        0.0000106250        0.0000013434        0.0000106250
   PHOTONS EACH PULSE E=    0.77428        0.0000014447        0.0000096763        0.0000014447        0.0000096763
   PHOTONS EACH PULSE E=    0.78474        0.0000015562        0.0000106595        0.0000015562        0.0000106595
   PHOTONS EACH PULSE E=    0.79521        0.0000016737        0.0000112322        0.0000016737        0.0000112322
   PHOTONS EACH PULSE E=    0.80567        0.0000017962        0.0000117078        0.0000017962        0.0000117078
   PHOTONS EACH PULSE E=    0.81613        0.0000019220        0.0000120223        0.0000019220        0.0000120223
   PHOTONS EACH PULSE E=    0.82660        0.0000020492        0.0000121532        0.0000020492        0.0000121532
   PHOTONS EACH PULSE E=    0.83706        0.0000021761        0.0000121340        0.0000021761        0.0000121340
   PHOTONS EACH PULSE E=    0.84752        0.0000023017        0.0000119994        0.0000023017        0.0000119994
   PHOTONS EACH PULSE E=    0.85799        0.0000024248        0.0000117661        0.0000024248        0.0000117661
   PHOTONS EACH PULSE E=    0.86845        0.0000025446        0.0000114453        0.0000025446        0.0000114453
   PHOTONS EACH PULSE E=    0.87891        0.0000026602        0.0000110547        0.0000026602        0.0000110547
   PHOTONS EACH PULSE E=    0.88938        0.0000027713        0.0000106142        0.0000027713        0.0000106142
   PHOTONS EACH PULSE E=    0.89984        0.0000028773        0.0000101338        0.0000028773        0.0000101338
   PHOTONS EACH PULSE E=    0.91030        0.0000029777        0.0000095917        0.0000029777        0.0000095917
   PHOTONS EACH PULSE E=    0.92077        0.0000030706        0.0000088813        0.0000030706        0.0000088813
   PHOTONS EACH PULSE E=    0.93123        0.0000031603        0.0000085697        0.0000031603        0.0000085697
   PHOTONS EACH PULSE E=    0.94169        0.0000032983        0.0000131928        0.0000032983        0.0000131928
   PHOTONS EACH PULSE E=    0.95216        0.0000034100        0.0000106769        0.0000034100        0.0000106769
   PHOTONS EACH PULSE E=    0.96262        0.0000035143        0.0000099633        0.0000035143        0.0000099633
   PHOTONS EACH PULSE E=    0.97308        0.0000036148        0.0000096035        0.0000036148        0.0000096035
   PHOTONS EACH PULSE E=    0.98355        0.0000037130        0.0000093886        0.0000037130        0.0000093886
   PHOTONS EACH PULSE E=    0.99401        0.0000038112        0.0000093886        0.0000038112        0.0000093886
   PHOTONS EACH PULSE E=    1.00447        0.0000039250        0.0000108712        0.0000039250        0.0000108712
