 #            250
    0.000000000000         0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    2.000000000000         0.12631762E-06     -0.25041086E-16      0.12631762E-06     -0.25041086E-16
    4.000000000000         0.31912852E-06     -0.39738132E-16      0.19281090E-06     -0.14697046E-16
    6.000000000000         0.51364720E-06     -0.28704418E-16      0.19451868E-06      0.11033714E-16
    8.000000000000         0.70895543E-06     -0.12964682E-16      0.19530823E-06      0.15739736E-16
   10.000000000000         0.90558980E-06     -0.45296816E-17      0.19663438E-06      0.84350006E-17
   12.000000000000         0.11245397E-05     -0.31925750E-16      0.21894990E-06     -0.27396068E-16
   14.000000000000         0.14826897E-05     -0.97358391E-16      0.35815000E-06     -0.65432641E-16
   16.000000000000         0.24028284E-05     -0.84177953E-16      0.92013870E-06      0.13180438E-16
   18.000000000000         0.49150431E-05     -0.13348903E-15      0.25122147E-05     -0.49311075E-16
   20.000000000000         0.10604495E-04     -0.12282420E-15      0.56894520E-05      0.10664826E-16
   22.000000000000         0.20752698E-04     -0.13015398E-15      0.10148203E-04     -0.73297748E-17
   24.000000000000         0.35040923E-04     -0.14638599E-15      0.14288225E-04     -0.16232013E-16
   26.000000000000         0.51681237E-04     -0.16101134E-15      0.16640315E-04     -0.14625352E-16
   28.000000000000         0.68353539E-04     -0.18395081E-15      0.16672302E-04     -0.22939464E-16
   30.000000000000         0.83703727E-04     -0.20488244E-15      0.15350187E-04     -0.20931632E-16
   32.000000000000         0.97258453E-04     -0.19444574E-15      0.13554726E-04      0.10436698E-16
   34.000000000000         0.10863703E-03     -0.25608133E-15      0.11378580E-04     -0.61635593E-16
   36.000000000000         0.11759192E-03     -0.30302498E-15      0.89548891E-05     -0.46943646E-16
   38.000000000000         0.12452020E-03     -0.26552588E-15      0.69282808E-05      0.37499100E-16
   40.000000000000         0.13050913E-03     -0.27931424E-15      0.59889252E-05     -0.13788356E-16
   42.000000000000         0.13657732E-03     -0.28535705E-15      0.60681929E-05     -0.60428149E-17
   44.000000000000         0.14300692E-03     -0.24868543E-15      0.64295947E-05      0.36671622E-16
   46.000000000000         0.14934606E-03     -0.27245757E-15      0.63391421E-05     -0.23772139E-16
   48.000000000000         0.15500797E-03     -0.28195415E-15      0.56619170E-05     -0.94965798E-17
   50.000000000000         0.15970223E-03     -0.33219988E-15      0.46942509E-05     -0.50245738E-16
   52.000000000000         0.16357374E-03     -0.31251904E-15      0.38715164E-05      0.19680842E-16
   54.000000000000         0.16702987E-03     -0.33691343E-15      0.34561235E-05     -0.24394389E-16
   56.000000000000         0.17037408E-03     -0.36111003E-15      0.33442173E-05     -0.24196601E-16
   58.000000000000         0.17360014E-03     -0.39331940E-15      0.32260599E-05     -0.32209371E-16
   60.000000000000         0.17657523E-03     -0.38941778E-15      0.29750854E-05      0.39016240E-17
   62.000000000000         0.17926756E-03     -0.41868463E-15      0.26923335E-05     -0.29266849E-16
   64.000000000000         0.18176498E-03     -0.48876371E-15      0.24974180E-05     -0.70079085E-16
   66.000000000000         0.18408743E-03     -0.50938202E-15      0.23224541E-05     -0.20618309E-16
   68.000000000000         0.18618611E-03     -0.49335517E-15      0.20986771E-05      0.16026855E-16
   70.000000000000         0.18806829E-03     -0.54854522E-15      0.18821837E-05     -0.55190051E-16
   72.000000000000         0.18981496E-03     -0.61251337E-15      0.17466682E-05     -0.63968149E-16
   74.000000000000         0.19153490E-03     -0.64636002E-15      0.17199417E-05     -0.33846650E-16
   76.000000000000         0.19328408E-03     -0.62933208E-15      0.17491727E-05      0.17027941E-16
   78.000000000000         0.19499054E-03     -0.62568486E-15      0.17064598E-05      0.36472180E-17
   80.000000000000         0.19651153E-03     -0.65986290E-15      0.15209889E-05     -0.34178044E-16
   82.000000000000         0.19780667E-03     -0.64786975E-15      0.12951471E-05      0.11993158E-16
   84.000000000000         0.19902107E-03     -0.64975022E-15      0.12144024E-05     -0.18804727E-17
   86.000000000000         0.20033557E-03     -0.67559843E-15      0.13144932E-05     -0.25848215E-16
   88.000000000000         0.20172975E-03     -0.67424204E-15      0.13941851E-05      0.13563959E-17
   90.000000000000         0.20302981E-03     -0.74485498E-15      0.13000531E-05     -0.70612937E-16
   92.000000000000         0.20415372E-03     -0.74386503E-15      0.11239114E-05      0.98994494E-18
   94.000000000000         0.20519310E-03     -0.77179179E-15      0.10393800E-05     -0.27926756E-16
   96.000000000000         0.20627425E-03     -0.83306379E-15      0.10811510E-05     -0.61272008E-16
   98.000000000000         0.20738298E-03     -0.86659312E-15      0.11087360E-05     -0.33529324E-16
  100.000000000000         0.20840134E-03     -0.88513821E-15      0.10183525E-05     -0.18545087E-16
  102.000000000000         0.20927588E-03     -0.88769729E-15      0.87454408E-06     -0.25590851E-17
  104.000000000000         0.21006201E-03     -0.91389223E-15      0.78612801E-06     -0.26194937E-16
  106.000000000000         0.21084456E-03     -0.94092043E-15      0.78254754E-06     -0.27028206E-16
  108.000000000000         0.21165614E-03     -0.93468725E-15      0.81158368E-06      0.62331815E-17
  110.000000000000         0.21244613E-03     -0.97000615E-15      0.78998663E-06     -0.35318898E-16
  112.000000000000         0.21315376E-03     -0.98290689E-15      0.70763418E-06     -0.12900744E-16
  114.000000000000         0.21379751E-03     -0.10050163E-14      0.64375129E-06     -0.22109391E-16
  116.000000000000         0.21445195E-03     -0.10387722E-14      0.65444199E-06     -0.33755878E-16
  118.000000000000         0.21514511E-03     -0.10272860E-14      0.69315819E-06      0.11486192E-16
  120.000000000000         0.21582671E-03     -0.10202279E-14      0.68159477E-06      0.70580675E-17
  122.000000000000         0.21644476E-03     -0.10176463E-14      0.61804822E-06      0.25815687E-17
  124.000000000000         0.21702260E-03     -0.99781807E-15      0.57784744E-06      0.19828262E-16
  126.000000000000         0.21762809E-03     -0.10573498E-14      0.60548402E-06     -0.59531773E-16
  128.000000000000         0.21826928E-03     -0.10684530E-14      0.64119166E-06     -0.11103133E-16
  130.000000000000         0.21889072E-03     -0.11001805E-14      0.62144335E-06     -0.31727551E-16
  132.000000000000         0.21944587E-03     -0.11050752E-14      0.55514795E-06     -0.48946386E-17
  134.000000000000         0.21994884E-03     -0.11762791E-14      0.50297200E-06     -0.71203968E-16
  136.000000000000         0.22045289E-03     -0.11871881E-14      0.50404741E-06     -0.10908965E-16
  138.000000000000         0.22098869E-03     -0.11876293E-14      0.53579584E-06     -0.44118340E-18
  140.000000000000         0.22152886E-03     -0.11963673E-14      0.54017070E-06     -0.87380630E-17
  142.000000000000         0.22202388E-03     -0.12167626E-14      0.49501880E-06     -0.20395299E-16
  144.000000000000         0.22246035E-03     -0.12661288E-14      0.43647399E-06     -0.49366156E-16
  146.000000000000         0.22287747E-03     -0.12462011E-14      0.41712290E-06      0.19927654E-16
