 #KVL flux sum: time, flux integral, flux
 
    0.000000000000         0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    0.500000000000         0.34341436E-10     -0.14256278E-14      0.13736574E-09     -0.57025111E-14
    1.000000000000         0.11816949E-09     -0.34724541E-15      0.33531223E-09      0.43135295E-14
    1.500000000000         0.24595756E-09     -0.61356867E-15      0.51115228E-09     -0.10652930E-14
    2.000000000000         0.10111880E-08     -0.84359273E-15      0.30609218E-08     -0.92009625E-15
    2.500000000000         0.17457141E-08     -0.18995884E-14      0.29381043E-08     -0.42239826E-14
    3.000000000000         0.13086222E-08     -0.17118634E-14     -0.17483675E-08      0.75089979E-15
    3.500000000000        -0.43536651E-09     -0.36189084E-14     -0.69759549E-08     -0.76281797E-14
    4.000000000000        -0.26706190E-08     -0.35262761E-14     -0.89410098E-08      0.37052907E-15
    4.500000000000        -0.47418274E-08     -0.31550096E-14     -0.82848337E-08      0.14850662E-14
    5.000000000000        -0.62042173E-08     -0.39347203E-14     -0.58495596E-08     -0.31188430E-14
    5.500000000000        -0.64775610E-08     -0.40462016E-14     -0.10933748E-08     -0.44592523E-15
    6.000000000000        -0.45639461E-08     -0.39052748E-14      0.76544596E-08      0.56370739E-15
    6.500000000000         0.75095555E-09     -0.50773914E-14      0.21259607E-07     -0.46884667E-14
    7.000000000000         0.11080072E-07     -0.56406617E-14      0.41316468E-07     -0.22530810E-14
    7.500000000000         0.28392356E-07     -0.54696958E-14      0.69249135E-07      0.68386360E-15
    8.000000000000         0.54591709E-07     -0.65865459E-14      0.10479741E-06     -0.44674005E-14
    8.500000000000         0.90849612E-07     -0.61598054E-14      0.14503161E-06      0.17069622E-14
    9.000000000000         0.13736266E-06     -0.71358466E-14      0.18605217E-06     -0.39041650E-14
    9.500000000000         0.19419963E-06     -0.69980724E-14      0.22734789E-06      0.55109673E-15
   10.000000000000         0.26289577E-06     -0.64802574E-14      0.27478456E-06      0.20712603E-14
   10.500000000000         0.34705735E-06     -0.83102522E-14      0.33664634E-06     -0.73199795E-14
   11.000000000000         0.45135999E-06     -0.99739257E-14      0.41721053E-06     -0.66546939E-14
   11.500000000000         0.57992180E-06     -0.99809636E-14      0.51424727E-06     -0.28151514E-16
   12.000000000000         0.73513970E-06     -0.98652619E-14      0.62087158E-06      0.46280661E-15
   12.500000000000         0.91731763E-06     -0.10321226E-13      0.72871174E-06     -0.18238565E-14
   13.000000000000         0.11250738E-05     -0.10342273E-13      0.83102482E-06     -0.84188510E-16
   13.500000000000         0.13562661E-05     -0.11754006E-13      0.92476920E-06     -0.56469314E-14
   14.000000000000         0.16088977E-05     -0.12357431E-13      0.10105263E-05     -0.24137015E-14
   14.500000000000         0.18812710E-05     -0.13849396E-13      0.10894933E-05     -0.59678577E-14
   15.000000000000         0.21713224E-05     -0.16377070E-13      0.11602054E-05     -0.10110698E-13
   15.500000000000         0.24759499E-05     -0.16325719E-13      0.12185102E-05      0.20540505E-15
   16.000000000000         0.27911076E-05     -0.17273812E-13      0.12606309E-05     -0.37923709E-14
   16.500000000000         0.31124980E-05     -0.16945046E-13      0.12855614E-05      0.13150642E-14
   17.000000000000         0.34359877E-05     -0.17805690E-13      0.12939589E-05     -0.34425785E-14
   17.500000000000         0.37575239E-05     -0.18254512E-13      0.12861447E-05     -0.17952871E-14
   18.000000000000         0.40729556E-05     -0.17844224E-13      0.12617270E-05      0.16411518E-14
   18.500000000000         0.43782112E-05     -0.18326571E-13      0.12210222E-05     -0.19293873E-14
   19.000000000000         0.46697696E-05     -0.17908018E-13      0.11662338E-05      0.16742122E-14
   19.500000000000         0.49450713E-05     -0.19039540E-13      0.11012067E-05     -0.45260889E-14
   20.000000000000         0.52026456E-05     -0.18867528E-13      0.10302972E-05      0.68804791E-15
   20.500000000000         0.54420318E-05     -0.19178152E-13      0.95754467E-06     -0.12424967E-14
   21.000000000000         0.56636977E-05     -0.20362233E-13      0.88666383E-06     -0.47363207E-14
   21.500000000000         0.58688580E-05     -0.20302461E-13      0.82064128E-06      0.23908781E-15
   22.000000000000         0.60589263E-05     -0.20903964E-13      0.76027301E-06     -0.24060155E-14
   22.500000000000         0.62348676E-05     -0.21223217E-13      0.70376508E-06     -0.12770120E-14
   23.000000000000         0.63970540E-05     -0.21650278E-13      0.64874566E-06     -0.17082415E-14
   23.500000000000         0.65456797E-05     -0.19599217E-13      0.59450281E-06      0.82042433E-14
   24.000000000000         0.66812577E-05     -0.20627750E-13      0.54231212E-06     -0.41141337E-14
   24.500000000000         0.68048541E-05     -0.22343728E-13      0.49438568E-06     -0.68639096E-14
   25.000000000000         0.69179567E-05     -0.23349401E-13      0.45241041E-06     -0.40226943E-14
   25.500000000000         0.70220890E-05     -0.26494928E-13      0.41652911E-06     -0.12582106E-13
   26.000000000000         0.71185629E-05     -0.27379307E-13      0.38589542E-06     -0.35375170E-14
   26.500000000000         0.72084507E-05     -0.29034120E-13      0.35955129E-06     -0.66192518E-14
   27.000000000000         0.72924062E-05     -0.30099253E-13      0.33582211E-06     -0.42605313E-14
   27.500000000000         0.73704770E-05     -0.28880583E-13      0.31228298E-06      0.48746800E-14
   28.000000000000         0.74424062E-05     -0.29496220E-13      0.28771709E-06     -0.24625462E-14
   28.500000000000         0.75081747E-05     -0.29865593E-13      0.26307394E-06     -0.14774917E-14
   29.000000000000         0.75682150E-05     -0.30774014E-13      0.24016097E-06     -0.36336839E-14
   29.500000000000         0.76233716E-05     -0.32334557E-13      0.22062639E-06     -0.62421723E-14
