 
 # Omega; pulse ft; differential proj flux t=    1000.25000000000     
    0.000000000000    1      0.10016161E-10      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    0.000000000000    2      0.10016161E-10      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    0.000000000000    3      0.10016161E-10      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    0.000000000000    4      0.10016161E-10      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    0.000000000000    5      0.10016161E-10      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    0.000000000000    6      0.10016161E-10      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    0.000000000000    7      0.10016161E-10      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
 
    0.003140022642    1      0.14711996E-09      0.11087831E-01     -0.10425429E-02      0.32197940E-10     -0.30274392E-11      0.10110226E-12     -0.95062275E-14
    0.003140022642    2      0.14711996E-09      0.10053028E-01     -0.17831796E-02      0.29192976E-10     -0.51781732E-11      0.91666604E-13     -0.16259581E-13
    0.003140022642    3      0.14711996E-09      0.11764611E-02      0.90637994E-04      0.34163241E-11      0.26320357E-12      0.10727335E-13      0.82646517E-15
    0.003140022642    4      0.14711996E-09      0.38866655E-06      0.88293872E-07      0.11286484E-14      0.25639648E-15      0.35439814E-17      0.80509074E-18
    0.003140022642    5      0.14711996E-09      0.10766404E-02      0.14158156E-03      0.31264548E-11      0.41113854E-12      0.98171390E-14      0.12909843E-14
    0.003140022642    6      0.14711996E-09      0.77236949E-02     -0.13635767E-02      0.22428829E-10     -0.39596889E-11      0.70427032E-13     -0.12433513E-13
    0.003140022642    7      0.14711996E-09      0.84776773E-02     -0.85563732E-03      0.24618318E-10     -0.24846843E-11      0.77302075E-13     -0.78019648E-14
 
    0.006280045285    1      0.55885518E-09      0.12993561E-01     -0.12957458E-02      0.71665044E-10     -0.71465921E-11      0.32613212E-12     -0.31946689E-13
    0.006280045285    2      0.55885518E-09      0.12110738E-01     -0.22162613E-02      0.66795898E-10     -0.12223629E-10      0.30140724E-12     -0.54642052E-13
    0.006280045285    3      0.55885518E-09      0.14693697E-02      0.11265129E-03      0.81042020E-11      0.62132002E-12      0.36174713E-13      0.27774241E-14
    0.006280045285    4      0.55885518E-09      0.80613685E-06      0.10973785E-06      0.44461893E-14      0.60525115E-15      0.17505117E-16      0.27055931E-17
    0.006280045285    5      0.55885518E-09      0.13151047E-02      0.17596755E-03      0.72533647E-11      0.97053628E-12      0.32592868E-13      0.43384902E-14
