 #           1000
    0.000000000000         0.10653179E-14      0.93118403E-24      0.30429306E-14     -0.93461716E-24      0.38637629E-14     -0.43822801E-25      0.40556627E-14     -0.14820992E-23      0.38637629E-14     -0.46650078E-25      0.30429306E-14     -0.93239572E-24      0.10653179E-14      0.92744799E-24      0.10653179E-14      0.93118403E-24      0.30429306E-14     -0.93461716E-24      0.38637629E-14     -0.43822801E-25      0.40556627E-14     -0.14820992E-23      0.38637629E-14     -0.46650078E-25      0.30429306E-14     -0.93239572E-24      0.10653179E-14      0.92744799E-24
    1.000000000000         0.21566816E-14      0.19669773E-24      0.61245017E-14     -0.34444318E-23      0.77522098E-14      0.16660742E-24      0.81113254E-14     -0.17583646E-23      0.77028548E-14     -0.26812688E-23      0.60472561E-14     -0.27741651E-23      0.21046201E-14     -0.51557424E-24      0.10913636E-14     -0.73448630E-24      0.30815711E-14     -0.25098146E-23      0.38884469E-14      0.21043022E-24      0.40556626E-14     -0.27626540E-24      0.38390918E-14     -0.26346187E-23      0.30043255E-14     -0.18417693E-23      0.10393021E-14     -0.14430222E-23
    2.000000000000         0.33304075E-14      0.67450763E-24      0.92752066E-14     -0.42102201E-23      0.11629295E-13     -0.83000789E-24      0.12166969E-13      0.16115482E-24      0.11553276E-13      0.19045753E-23      0.89823284E-14     -0.48685718E-23      0.30615917E-14     -0.16334596E-23      0.11737259E-14      0.47780989E-24      0.31507049E-14     -0.76578830E-24      0.38770852E-14     -0.99661531E-24      0.40556432E-14      0.19195195E-23      0.38504209E-14      0.45858441E-23      0.29350723E-14     -0.20944068E-23      0.95697162E-15     -0.11178853E-23
    3.000000000000         0.36461154E-14      0.12415787E-23      0.94923551E-14     -0.29442056E-23      0.10875033E-13      0.67693101E-24      0.16221172E-13     -0.11603955E-23      0.20060273E-13      0.91482621E-25      0.14865320E-13     -0.39715171E-23      0.48790277E-14     -0.18919535E-23      0.31570798E-15      0.56707108E-24      0.21714844E-15      0.12660145E-23     -0.75426209E-15      0.15069389E-23      0.40542034E-14     -0.13215503E-23      0.85069972E-14     -0.18130927E-23      0.58829915E-14      0.89705476E-24      0.18174360E-14     -0.25849394E-24
    4.000000000000        -0.23595770E-14      0.16439609E-23      0.20026008E-13     -0.84313454E-24      0.45290328E-13      0.10959739E-23      0.20285621E-13     -0.15237006E-23     -0.51850890E-14      0.36350711E-25      0.10914990E-13     -0.32491477E-23      0.13455005E-13     -0.32351123E-23     -0.60056924E-14      0.40238217E-24      0.10533653E-13      0.21010711E-23      0.34415295E-13      0.41904291E-24      0.40644487E-14     -0.36330516E-24     -0.25245362E-13     -0.55131911E-25     -0.39503296E-14      0.72236940E-24      0.85759773E-14     -0.13431588E-23
    5.000000000000        -0.60012131E-13     -0.71727020E-24     -0.83215156E-15     -0.37954181E-23      0.12337747E-12      0.47047917E-23      0.24313884E-13     -0.17622017E-23     -0.66436990E-13     -0.20091845E-23      0.39617847E-13     -0.37003004E-23      0.93846499E-13     -0.36979780E-23     -0.57652554E-13     -0.23612311E-23     -0.20858160E-13     -0.29522835E-23      0.78087146E-13      0.36088178E-23      0.40282634E-14     -0.23850105E-24     -0.61251901E-13     -0.20455353E-23      0.28702857E-13     -0.45115271E-24      0.80391494E-13     -0.46286571E-24
    6.000000000000         0.26020405E-12     -0.72070332E-24      0.16901433E-12     -0.29262322E-24      0.11167406E-12      0.33040776E-23      0.28608334E-13     -0.37596732E-23      0.47015126E-13      0.53516324E-24     -0.63477107E-13     -0.23860202E-23      0.52837161E-13     -0.95178277E-24      0.32021618E-12     -0.34331227E-26      0.16984648E-12      0.35027949E-23     -0.11703417E-13     -0.14007140E-23      0.42944502E-14     -0.19974715E-23      0.11345212E-12      0.25443478E-23     -0.10309495E-12      0.13142801E-23     -0.41009338E-13      0.27461952E-23
    7.000000000000         0.66283745E-12     -0.90493074E-24      0.20252946E-12      0.76826217E-24      0.73991200E-12      0.67998043E-23      0.32300572E-13     -0.21947751E-23      0.59262900E-12      0.92189441E-24      0.72096852E-12     -0.28727159E-23      0.13144153E-11     -0.87665797E-24      0.40263340E-12     -0.18422742E-24      0.33515130E-13      0.10608854E-23      0.62823794E-12      0.34957267E-23      0.36922377E-14      0.15648981E-23      0.54561387E-12      0.38673117E-24      0.78444563E-12     -0.48669562E-24      0.12615782E-11      0.75124802E-25
    8.000000000000         0.46778892E-11     -0.14469602E-23      0.40301199E-11      0.95688197E-24      0.48307777E-11      0.59683828E-23      0.37000545E-13     -0.25804965E-23      0.64479252E-11      0.15907475E-23      0.43080970E-11     -0.51620028E-23      0.37935037E-11     -0.24791185E-23      0.40150517E-11     -0.54202948E-24      0.38275904E-11      0.18861980E-24      0.40908657E-11     -0.83142153E-24      0.46999730E-14     -0.38572143E-24      0.58552962E-11      0.66885307E-24      0.35871285E-11     -0.22892870E-23      0.24790884E-11     -0.16024605E-23
    9.000000000000         0.15965606E-10      0.44327672E-24      0.32054262E-10     -0.68625598E-23      0.38472762E-10      0.54707819E-23      0.40192507E-13     -0.45147582E-23      0.32387138E-10      0.23016058E-23      0.26930132E-10     -0.56967622E-23      0.14615223E-10     -0.27747709E-23      0.11287717E-10      0.18902369E-23      0.28024142E-10     -0.78194417E-23      0.33641985E-10     -0.49760084E-24      0.31919618E-14     -0.19342617E-23      0.25939213E-10      0.71085834E-24      0.22622035E-10     -0.53475934E-24      0.10821719E-10     -0.29565245E-24
