 #           2000
    0.000000000000         0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00
    0.500000000000         0.96407700E-18     -0.16617860E-24      0.14509165E-17     -0.60948893E-24      0.95046091E-18     -0.55372331E-24     -0.85006269E-24     -0.56780361E-24     -0.95038361E-18     -0.64529764E-24     -0.14506893E-17     -0.15357975E-23     -0.96389269E-18     -0.16632755E-24
    1.000000000000         0.74765409E-17     -0.47308587E-24      0.11112007E-16     -0.13910717E-23      0.71213400E-17     -0.90432049E-24      0.10022460E-23     -0.77159486E-24     -0.71180029E-17     -0.30723376E-24     -0.11102890E-16     -0.23946392E-23     -0.74688666E-17     -0.34902083E-24
    1.500000000000         0.20104727E-16     -0.31594879E-24      0.30955783E-16     -0.29062658E-23      0.21691620E-16     -0.77899322E-24      0.17170536E-21     -0.12587945E-23     -0.21654773E-16     -0.15271529E-23     -0.30876692E-16     -0.35402815E-23     -0.20049970E-16     -0.39222869E-24
    2.000000000000         0.47220342E-16     -0.68532725E-24      0.57929235E-16     -0.31562547E-23      0.25107031E-16     -0.77019202E-24     -0.45472908E-20     -0.12700819E-23     -0.25067237E-16     -0.23882980E-23     -0.57863708E-16     -0.43887835E-23     -0.47146389E-16     -0.48953624E-24
    2.500000000000         0.62607215E-16     -0.10047266E-23      0.23608320E-16     -0.43352298E-23     -0.12273191E-15     -0.17239777E-23     -0.23426249E-19     -0.16578656E-23      0.12281734E-15     -0.32392119E-23     -0.23977080E-16     -0.49532787E-23     -0.62916281E-16     -0.54833627E-24
    3.000000000000        -0.12925768E-15     -0.12675020E-23     -0.69005943E-15     -0.54083366E-23     -0.12810841E-14     -0.22408042E-23     -0.29215491E-18     -0.97238922E-24      0.12875097E-14     -0.36408032E-23      0.69347540E-15     -0.56934420E-23      0.12977810E-15     -0.22331528E-24
    3.500000000000         0.40132596E-15     -0.15270567E-23     -0.53228428E-15     -0.62120363E-23     -0.18974484E-14     -0.27912589E-23     -0.16953659E-18     -0.74184175E-24      0.19893661E-14     -0.45056105E-23      0.57972605E-15     -0.70447498E-23     -0.38795455E-15     -0.26105554E-25
    4.000000000000        -0.13332101E-14     -0.18573555E-23      0.13788252E-14     -0.73780339E-23      0.57544270E-14     -0.34900652E-23      0.31733825E-17     -0.55745413E-24     -0.52988250E-14     -0.56589083E-23     -0.11862058E-14     -0.76281738E-23      0.14806575E-14     -0.98664157E-25
    4.500000000000         0.54592705E-14     -0.19718057E-23      0.13871791E-14     -0.86899236E-23     -0.57521490E-14     -0.43070949E-23      0.11759209E-16     -0.13825470E-23      0.70742461E-14     -0.56735055E-23     -0.96786957E-15     -0.87715488E-23     -0.43310958E-14     -0.57600547E-25
    5.000000000000        -0.91633859E-14     -0.26145586E-23     -0.45483026E-14     -0.88015443E-23      0.12844880E-13     -0.48845778E-23      0.50851359E-17     -0.84628082E-24     -0.92244023E-14     -0.61475149E-23      0.54954675E-14     -0.91988022E-23      0.15598902E-13      0.56806369E-25
    5.500000000000         0.13931448E-13     -0.30518059E-23     -0.45329691E-14     -0.98749339E-23     -0.17930493E-14     -0.54995885E-23      0.13298059E-16     -0.29612054E-24      0.11455742E-13     -0.59318903E-23      0.88900037E-14     -0.98583602E-23      0.15234754E-13      0.27799606E-24
    6.000000000000         0.94758409E-13     -0.37188023E-23      0.37806934E-13     -0.11020265E-22     -0.56464808E-14     -0.69084681E-23      0.18418765E-15     -0.71576383E-24      0.39000570E-13     -0.56590498E-23     -0.17069591E-13     -0.11131353E-22      0.56206569E-14      0.39867367E-24
    6.500000000000         0.14171921E-12     -0.40372327E-23      0.87268183E-13     -0.11716701E-22      0.13114413E-12     -0.67021162E-23      0.63010522E-15      0.21792836E-24     -0.11522905E-13     -0.66657288E-23     -0.44280027E-14     -0.11923774E-22      0.14594636E-12      0.59613426E-24
    7.000000000000         0.24766682E-12     -0.45215713E-23      0.98670024E-13     -0.12562025E-22      0.28786601E-12     -0.79167568E-23      0.22734228E-14      0.66455006E-24      0.12469898E-12     -0.69099004E-23      0.19474534E-12     -0.13436229E-22      0.46666563E-12      0.23442073E-24
    7.500000000000         0.69583316E-12     -0.48155919E-23      0.26442760E-12     -0.13472680E-22      0.47721870E-12     -0.81657017E-23      0.67861438E-14      0.65333681E-24      0.83399712E-12     -0.64217794E-23      0.68050675E-12     -0.14331746E-22      0.89111737E-12      0.31795835E-25
    8.000000000000         0.17201905E-11     -0.52449769E-23      0.12353212E-11     -0.14405600E-22      0.15017438E-11     -0.92992869E-23      0.16527426E-13      0.88438758E-24      0.22998814E-11     -0.66275038E-23      0.15904790E-11     -0.15886218E-22      0.15309139E-11     -0.26159815E-24
    8.500000000000         0.34853418E-11     -0.55287349E-23      0.42270574E-11     -0.13911657E-22      0.50507931E-11     -0.86568758E-23      0.35295638E-13      0.72296316E-24      0.50917592E-11     -0.70509646E-23      0.36711642E-11     -0.17220345E-22      0.28288143E-11     -0.42616489E-24
    9.000000000000         0.63648364E-11     -0.60708994E-23      0.11273215E-10     -0.12073400E-22      0.13470632E-10     -0.99431852E-23      0.67863225E-13      0.12660906E-23      0.11584979E-10     -0.76096704E-23      0.93616585E-11     -0.18030857E-22      0.55888324E-11     -0.62701331E-24
