 #           1000
    0.000000000000         0.18959468E-16     -0.31599262E-23
    1.000000000000         0.28485070E-16     -0.38441393E-23
    2.000000000000         0.39112703E-16     -0.43469601E-23
    3.000000000000         0.56080022E-16     -0.82679918E-23
    4.000000000000         0.78990642E-15     -0.70909006E-23
    5.000000000000         0.32277710E-13     -0.58854337E-23
    6.000000000000         0.78640943E-12     -0.61963516E-23
    7.000000000000         0.10342603E-10     -0.87033144E-23
    8.000000000000         0.86603722E-10     -0.92441068E-23
    9.000000000000         0.51653628E-09     -0.13089906E-22
   10.000000000000         0.23587825E-08     -0.22164287E-22
   11.000000000000         0.86426806E-08     -0.11850695E-22
   12.000000000000         0.26195569E-07      0.62241399E-22
   13.000000000000         0.67089864E-07      0.42101866E-22
   14.000000000000         0.14736482E-06     -0.44592031E-22
   15.000000000000         0.28112491E-06      0.21839232E-21
   16.000000000000         0.46598723E-06      0.15522122E-21
   17.000000000000         0.68173726E-06      0.13486007E-21
   18.000000000000         0.90596266E-06      0.34905390E-21
   19.000000000000         0.11234026E-05      0.46231221E-22
   20.000000000000         0.13260668E-05      0.14103785E-21
   21.000000000000         0.15099826E-05     -0.13458719E-21
   22.000000000000         0.16724983E-05     -0.14682287E-21
   23.000000000000         0.18114446E-05      0.64904928E-22
   24.000000000000         0.19258832E-05      0.10761525E-22
   25.000000000000         0.20173499E-05     -0.81791065E-22
   26.000000000000         0.20903372E-05     -0.17349086E-21
   27.000000000000         0.21513166E-05     -0.34631915E-21
   28.000000000000         0.22065350E-05     -0.33089460E-21
   29.000000000000         0.22596748E-05     -0.64173051E-21
   30.000000000000         0.23107619E-05     -0.66801160E-21
   31.000000000000         0.23570818E-05     -0.57642376E-21
   32.000000000000         0.23956396E-05     -0.66636143E-21
   33.000000000000         0.24256268E-05     -0.66612154E-21
   34.000000000000         0.24492572E-05     -0.53061566E-21
   35.000000000000         0.24704378E-05     -0.56524020E-21
   36.000000000000         0.24922647E-05     -0.55529703E-21
   37.000000000000         0.25151890E-05     -0.51762180E-21
   38.000000000000         0.25371666E-05     -0.48052508E-21
   39.000000000000         0.25555833E-05     -0.44516162E-21
   40.000000000000         0.25694203E-05     -0.42804374E-21
   41.000000000000         0.25800164E-05     -0.39022075E-21
   42.000000000000         0.25899581E-05     -0.35671529E-21
   43.000000000000         0.26011030E-05     -0.37207799E-21
   44.000000000000         0.26133340E-05     -0.36557866E-21
   45.000000000000         0.26249446E-05     -0.28414358E-21
   46.000000000000         0.26342023E-05     -0.32043276E-21
   47.000000000000         0.26407565E-05     -0.34511818E-21
   48.000000000000         0.26458132E-05     -0.38189851E-21
   49.000000000000         0.26510728E-05     -0.42539252E-21
   50.000000000000         0.26573983E-05     -0.40409364E-21
   51.000000000000         0.26642820E-05     -0.40365543E-21
   52.000000000000         0.26704375E-05     -0.41547932E-21
   53.000000000000         0.26749251E-05     -0.42481117E-21
   54.000000000000         0.26778754E-05     -0.38682928E-21
   55.000000000000         0.26802966E-05     -0.35800586E-21
   56.000000000000         0.26832216E-05     -0.37135853E-21
   57.000000000000         0.26869276E-05     -0.42114669E-21
   58.000000000000         0.26908231E-05     -0.46834822E-21
   59.000000000000         0.26940167E-05     -0.47669309E-21
   60.000000000000         0.26960602E-05     -0.44485091E-21
   61.000000000000         0.26972770E-05     -0.44548477E-21
   62.000000000000         0.26984594E-05     -0.43761095E-21
   63.000000000000         0.27002238E-05     -0.38098423E-21
   64.000000000000         0.27025510E-05     -0.37632165E-21
   65.000000000000         0.27048594E-05     -0.38005882E-21
   66.000000000000         0.27065174E-05     -0.36716154E-21
   67.000000000000         0.27073624E-05     -0.36090848E-21
   68.000000000000         0.27078116E-05     -0.34089613E-21
   69.000000000000         0.27084975E-05     -0.33237809E-21
   70.000000000000         0.27097483E-05     -0.35229719E-21
   71.000000000000         0.27113439E-05     -0.36327893E-21
   72.000000000000         0.27127342E-05     -0.34703510E-21
   73.000000000000         0.27135165E-05     -0.35028335E-21
   74.000000000000         0.27137619E-05     -0.34505866E-21
   75.000000000000         0.27139302E-05     -0.35457595E-21
   76.000000000000         0.27144670E-05     -0.34531176E-21
   77.000000000000         0.27154398E-05     -0.33848143E-21
   78.000000000000         0.27165133E-05     -0.34229496E-21
   79.000000000000         0.27172587E-05     -0.33733020E-21
   80.000000000000         0.27175166E-05     -0.33892934E-21
   81.000000000000         0.27175077E-05     -0.33026825E-21
   82.000000000000         0.27176232E-05     -0.33077981E-21
   83.000000000000         0.27180943E-05     -0.33625000E-21
   84.000000000000         0.27188224E-05     -0.33176901E-21
   85.000000000000         0.27194908E-05     -0.34429043E-21
   86.000000000000         0.27198401E-05     -0.35095000E-21
   87.000000000000         0.27198703E-05     -0.34444227E-21
   88.000000000000         0.27198192E-05     -0.33734885E-21
   89.000000000000         0.27199566E-05     -0.32991963E-21
   90.000000000000         0.27203744E-05     -0.31848701E-21
   91.000000000000         0.27209320E-05     -0.31327652E-21
   92.000000000000         0.27213830E-05     -0.29746235E-21
   93.000000000000         0.27215719E-05     -0.30765438E-21
   94.000000000000         0.27215480E-05     -0.30531668E-21
   95.000000000000         0.27215182E-05     -0.30399616E-21
   96.000000000000         0.27216817E-05     -0.30132373E-21
   97.000000000000         0.27220758E-05     -0.30700564E-21
   98.000000000000         0.27225485E-05     -0.30210338E-21
   99.000000000000         0.27228796E-05     -0.30020829E-21
  100.000000000000         0.27229563E-05     -0.30548133E-21
  101.000000000000         0.27228663E-05     -0.29800754E-21
  102.000000000000         0.27228278E-05     -0.29440871E-21
  103.000000000000         0.27230097E-05     -0.28890037E-21
  104.000000000000         0.27233865E-05     -0.29196452E-21
  105.000000000000         0.27237546E-05     -0.29798069E-21
  106.000000000000         0.27239032E-05     -0.31037649E-21
  107.000000000000         0.27237958E-05     -0.30591833E-21
  108.000000000000         0.27236040E-05     -0.31444156E-21
  109.000000000000         0.27235582E-05     -0.31798496E-21
  110.000000000000         0.27237452E-05     -0.31041058E-21
